timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-02-20T20:52:41,codecarbon,f1d04273-00d2-4b78-8700-354d40af5e0b,f1d04273-00d2-4b78-8700-354d40af5e0b,48.0804443359375,2.1010235109493425e-05,0.0004369808848415,22.5,13.794547511717392,5.91331958770752,0.0003003550708293,-9.650007720000008e-07,7.553159359637506e-05,0.0003749216636537,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:57:51,codecarbon,dcca6c18-743e-402d-a051-676e51a14d8a,dcca6c18-743e-402d-a051-676e51a14d8a,0.5123105049133301,2.2564243859046506e-07,0.0004404407803986,22.5,0.0,5.91331958770752,3.2019406557083127e-06,0.0,8.245844177309892e-07,4.026525073439302e-06,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:57:52,codecarbon,dcca6c18-743e-402d-a051-676e51a14d8a,dcca6c18-743e-402d-a051-676e51a14d8a,0.9969751834869384,5.324407310959514e-07,0.0005340561529663,22.5,12.289526169446145,5.91331958770752,6.231094896793365e-06,1.651112432e-06,1.6190459251182197e-06,9.501253253911583e-06,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:57:53,codecarbon,dcca6c18-743e-402d-a051-676e51a14d8a,dcca6c18-743e-402d-a051-676e51a14d8a,1.996204137802124,1.1860403594444265e-06,0.0005941478313687,22.5,13.668416177912428,5.91331958770752,1.2476275861263276e-05,5.433059902e-06,3.2552167705868365e-06,2.116455253385011e-05,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:57:54,codecarbon,dcca6c18-743e-402d-a051-676e51a14d8a,dcca6c18-743e-402d-a051-676e51a14d8a,2.998236656188965,1.866963986249796e-06,0.0006226873327013,22.5,15.262179859136127,5.91331958770752,1.873897910118103e-05,9.676952186e-06,4.899509499588817e-06,3.3315440786769845e-05,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:57:55,codecarbon,dcca6c18-743e-402d-a051-676e51a14d8a,dcca6c18-743e-402d-a051-676e51a14d8a,3.990183353424072,2.517819536078137e-06,0.0006310034685292,22.5,13.757564586833231,5.91331958770752,2.493864595890045e-05,1.346389966e-05,6.52722714788941e-06,4.492977276678986e-05,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:57:56,codecarbon,dcca6c18-743e-402d-a051-676e51a14d8a,dcca6c18-743e-402d-a051-676e51a14d8a,4.995457172393799,3.175411133510034e-06,0.0006356597652479,22.5,13.631914196556554,5.91331958770752,3.122160732746124e-05,1.7266124923999998e-05,8.176575346997576e-06,5.6664307598458814e-05,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:57:57,codecarbon,dcca6c18-743e-402d-a051-676e51a14d8a,dcca6c18-743e-402d-a051-676e51a14d8a,5.992328882217407,3.855266239202096e-06,0.0006433669304505,22.5,15.430486240130756,5.91331958770752,3.74520555138588e-05,2.1532517226e-05,9.811555656474032e-06,6.879612839633283e-05,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:59:34,codecarbon,fd609252-336b-4ca0-b72f-75291a3cbee4,fd609252-336b-4ca0-b72f-75291a3cbee4,0.0024929046630859,2.25866128017182e-08,0.0090603596423773,22.5,1393.4209320044515,5.91331958770752,1.558065414428711e-08,3.858336420000005e-07,1.6373786129027695e-09,4.030516747571904e-07,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:59:35,codecarbon,fd609252-336b-4ca0-b72f-75291a3cbee4,fd609252-336b-4ca0-b72f-75291a3cbee4,0.9899590015411376,6.74450103556945e-07,0.0006812909448845,22.5,14.063202796833629,5.91331958770752,6.180223822593689e-06,4.2350033879999984e-06,1.6201428630504704e-06,1.2035370073644158e-05,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.76885223388672,machine,N,1
2026-02-20T20:59:36,codecarbon,fd609252-336b-4ca0-b72f-75291a3cbee4,fd609252-336b-4ca0-b72f-75291a3cbee4,2.0171282291412354,1.3414069915434909e-06,0.0006650082885977836,22.5,13.358785087175804,5.91331958770752,1.259377896785736e-05,8.039173097999998e-06,3.304073782988818e-06,2.3937025848846173e-05,France,FRA,île-de-france,,,Windows-10-10.0.26200-SP0,3.9.13,2.7.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x GeForce RTX 3050 Ti Laptop GPU,2.3494,48.8558,15.768852233886719,machine,N,1
